imdb_movie_Id,Rating,Director,Actor_list
2277860,7.3,John Carney,Ellen DeGeneres
2702724,5.4,Pedro Morelli,Melissa McCarthy
1985949,6.3,Jim Jarmusch,Jason Sudeikis
3715854,6.8,Cedric Nicolas-Troyan,Takeru Satoh
3212232,5.4,Nicholas Stoller,John Travolta
4651410,4.6,William Castle,Bruce Willis
3774114,7.3,Alex BrewerBenjamin Brewer,Joseph Gordon-Levitt
117876,7.2,Mike Flanagan,Matt K. Miller
2865120,5.6,Tristram Shapeero,James Arnold Taylor
3703750,3.8,Paul Wheeler,Warren Brown
4788944,6.8,Ralf HuettnerHelge Schneider,Erik Brown
2374144,8.3,Helge Schneider,Tomokazu Sugita
3799694,7.4,Matt Brown,Russell Crowe
4763168,4.4,Shamim Sarif,Dolph Lundgren
77278,6.6,Charles B. Griffith,Gil Gerard
102083,7.6,Jodie Foster,Klas-Gösta Olsson
5653294,6.7,Malcolm D. Lee,Danila Kozlovskiy
4052882,6.3,Andrew StantonAngus MacLane,Blake Lively
206334,5.9,Ben Falcone,Nicholas Tse
4016934,8.1,Clay KaytisFergal Reilly,Kim Min-hee
2567026,6.2,Hitoshi Ône,Mia Wasikowska
3691740,6.4,Chuck Russell,Mark Rylance
5111874,6.7,Max Adams,Louis Theroux
1700841,6.1,Oliver Stone,Seth Rogen
165348,6.6,Hiroshi Negishi,Jirô Yabuki
5368354,5.9,Kevin MunroeJericca Cleland,Nicollette Sheridan
2667380,5.7,Matt Wilde,Thure Lindhardt
3553976,7.9,Ho-jae Lee,Viggo Mortensen
4048272,7.4,Yôichi Fujita,Sandra Hüller
5215952,7.5,Shane Black,Jun Kunimura
106591,6.9,Don Michael Paul,Viktor Sukhorukov
4501454,6.3,Daniel Haller,Susan Sarandon
3110958,6.5,Roy Andersson,Jesse Eisenberg
5066574,7.6,Nikolay Lebedev,Jay Karas
4513674,6.6,Jaume Collet-Serra,Jesse Eisenberg
185481,7.1,Benny Chan,Hideko Yoshida
4034354,7,Park Chan-Wook,Paul Dano
4769836,5.7,James Bobin,Adam Sandler
68972,5.9,Steven Spielberg,Ewa Aulin
3949660,6,John Dower,Megan Fox
2452386,7.3,Greg TiernanConrad Vernon,Craig Roberts
3960412,6.7,Kazuhiko Yamaguchi,Andy Samberg
5051278,6.4,Monika Mitchell,John Hannah
211281,8,Steven Gomez,Elmira Zherzdeva
795176,9.4,Matt Ross,David Attenborough
5192124,8.4,Maren Ade,Christopher Storer
3065204,7.3,Na Hong-jin,Vera Farmiga
995868,7.2,Mikhail GrigorevVladimir Studennikov,Vincent D'Onofrio
1289401,6.5,Lorene Scafaria,Melissa McCarthy
1489889,6.3,Jon M. Chu,Dwayne Johnson
5275892,8.9,Jay Karas,Kareem Abdul-Jabbar
118745,5.9,Woody Allen,Gary Daniels
1703957,6.6,Yoshiaki Kawajiri(segment Hashiru otoko)Rintaro(segment Labyrinth*labyrinthos)Katsuhiro Ôtomo(segment Kôji chûshi meirei),Colin Firth
43147,7,Dan KwanDaniel Scheinert,Leo Genn
4196776,6.6,Steven Brill,Matt Damon
2263814,4.5,Joe D'Amato,Paula Garcés
66806,7.4,Dave Green,Kôji Tsuruta
918940,6.2,Rob Burnett,Alexander Skarsgård
4094724,6,Akiva SchafferJorma Taccone,Frank Grillo
2823054,6,David Kerr,Zac Efron
3416828,5.7,Inessa Kovalevskaya,Ray Romano
4786282,6.3,David AttenboroughSigourney WeaverNikolay Drozdov,Teresa Palmer
2788732,6.7,Bo BurnhamChristopher Storer,Bryce Dallas Howard
4193394,6.8,James Wan,Logan Lerman
4437216,5.7,Jeff ZimbalistMichael Zimbalist,Ben Schnetzer
3963816,5.5,Paul Feig,Bruce Willis
5613056,8.4,Rawson Marshall Thurber,Alan Barillaro
1735907,5.1,Ezra Edelman,James Franco
798722,6.8,Siu-Hung Leung,Joe Odagiri
3666024,7.5,Michael Grandage,Emmanuel Garijo
4796122,3.7,Jack LeeIan Dalrymple(completion director),Sarah Hyland
3531824,6.5,Paul Greengrass,Emma Roberts
422370,6,Michael Walker,Luchino Fujisaki
3263904,7.4,Kinji Fukasaku,Tom Hanks
99595,3.9,David Yates,Laura Harring
5849950,7.7,James DeMonaco,Ryan Polito
65794,7.2,Jake Szymanski,Dorothy McGinnis
136535,5,Mike ThurmeierGalen T. Chu,Lars Bom
1355631,7,David F. Sandberg,Bryan Cranston
2005151,7.1,David Lowery,Jonah Hill
3903852,5.1,James Schamus,Paul Sloan
4853102,6.4,Andrew Neel,Kevin Conroy
4651520,6.2,Steven C. Miller,Mila Kunis
2582782,7.6,Alan Barillaro,Chris Pine
5595168,6.8,Pamela Romanowsky,Aaron Paul
4160708,7.1,Sion Sono,Stephen Lang
3732950,5.3,Michael Dudok de Wit,Helen Rogers
4831420,3.9,Jeffrey G. Hunt,Ian Ziering
1878870,7.3,Henry JoostAriel Schulman,Hailee Steinfeld
3716530,7.1,Hiroki Yamaguchi,Isabelle Huppert
5700672,7.6,Clint Eastwood,Gong Yoo
4970632,7.6,Greydon Clark,Gabriel G. Alvarez
2404435,6.9,Ryan Polito,Denzel Washington
4975722,7.4,David Lynch,Mahershala Ali
2461150,5.8,Thomas Borch Nielsen,Zach Galifianakis
4302938,7.8,Brad Furman,Charlize Theron
1473832,6.5,Todd Phillips,Renée Zellweger
1860357,7.1,Christian Sesma,Mark Wahlberg
1935859,6.7,Sam Liu,Eva Green
3631112,6.5,Jon LucasScott Moore,Emily Blunt
2140479,7.3,David Mackenzie,Ben Affleck
4781612,6.5,Takeshi Nozue,Daniel Radcliffe
3138698,7.5,Fede Alvarez,Hiroshi Kamiya
2967286,7.9,Dan BerkRobert Olsen,Mamoru Miyano
4262980,6.8,Anthony C. Ferrante,Hiroki Hasegawa
211729,8.3,Kelly Fremon Craig,Evgeniy Leonov
211730,8.3,Paul Verhoeven,Evgeniy Leonov
5311514,8.4,Sang-ho Yeon,Ryûnosuke Kamiki
208558,8.3,Jay KarasRami Hachache(opening scenes),Vladimir Osenev
1694505,7.2,Antoine Fuqua,David Hasselhoff
5836262,5.6,Barry Jenkins,Yvette Nicole Brown
2119532,8.1,Jared Hess,Andrew Garfield
5943936,6.5,Travis Knight,Alex Coletti
3718778,8.8,Sharon Maguire,Elijah Wood
1350929,8.1,Peter Berg,Albert Ivanov
1540011,5,Tim Burton,James Allen McCune
3835080,5.1,Tate Taylor,Malcolm McDowell
5640450,6.4,Gavin O'Connor,Robbie Amell
2543164,7.9,Daniel Ragussis,Amy Adams
4624424,6.8,Tatsuya OishiAkiyuki Shinbo(chief director),Andy Samberg
825283,3.6,Kanji WakabayashiHiro Hamasaki(chief director)Takuya Satô(chief director),Allie Marie Evans
4451458,7.6,Hideaki AnnoShinji Higuchi,Adan Jodorowsky
4547056,6.6,Fyodor Khitruk,Sennia Nanua
4119278,4.9,Fyodor Khitruk,Sarah Jessica Parker
5952332,6.9,Makoto Shinkai,Amanda Knox
5521550,5.5,Fyodor KhitrukGennadiy Sokolskiy,Mamrie Hart
1714917,7.2,Joel Gallen,Iggy Pop
447987,5.8,Cecilia Aranovich,Jordan Danger
5340362,6.5,Mel Gibson,Erika Christensen
5487524,4.3,Alex Coletti,Ivan Yankovskiy
3783958,8,Katie Krentz(development)Patrick McHale,Ryan Gosling
5895028,8.2,Igor KovalyovAleksandr Tatarskiy,Melina Abdullah
1724597,6.4,Adam Wingard,Jonathan Rhys Meyers
3062096,6.2,Rob Zombie,Tom Hanks
2387499,5.9,Tony Elliott,Zach Galifianakis
1655461,5.7,Denis Villeneuve,Shirley MacLaine
1267299,4.2,Nicholas StollerDoug Sweetland,Ivy Levan
3393786,6.1,Jay Martin,Tom Cruise
6023444,7.4,Alejandro Jodorowsky,Anthony Giordano
1725969,7.7,Colm McCarthy,Jim Broadbent
210044,6.7,Ella Lemhagen,Matthew Modine
4034228,7.8,Rod BlackhurstBrian McGinn,Casey Affleck
3741834,8,Andrew Bush,Dev Patel
5254868,5.4,Jim Jarmusch,Logan Paul
6016776,8,Francine McDougall,Chris Hemsworth
1798603,5.6,Terry Ingram,Billy Bob Thornton
4431208,7.5,Emilis Velyvis,Jay Baruchel
4964772,6.3,Damien Chazelle,Julian Assange
1542768,5.9,Ava DuVernay,Kevin James
415481,7.2,Derrick Borte,Oleg Kulikovich
6156350,8.3,Ron Howard,Adam Curtis
5555502,7,Greg Mottola,Marc Zinga
2654430,7.8,Andy Tennant,Johnny Simmons
756316,8.1,Kenny Ortega,Klara Rumyanova
3260022,6.3,Edward Zwick,Josefine Preuß
5323662,8.2,Anthony Giordano,Miyu Irino
3521164,7.6,Roger Mainwood,Auli'i Cravalho
1711525,5.9,Jeff Bleckner,Jason Bateman
3922818,6.4,Kenneth Lonergan,Gary Oldman
3748528,7.8,Garth Davis,Felicity Jones
4972582,7.3,Michael J. Gallagher,James McAvoy
3717252,5.8,Taika Waititi,Kate Beckinsale
4540710,7.5,Mark Waters,Jessica Chastain
1355644,7,Brett Harvey,Jennifer Lawrence
4846340,7.8,Laura Poitras,Taraji P. Henson
2671706,7.2,Jeff Wadlow,Denzel Washington
4276820,7.2,Konstantin Bronzit,Michael Keaton
4501244,6.2,Adam Curtis,Zoey Deutch
3470600,7.1,Julien Rambaldi,Matthew McConaughey
5804038,7.9,Damien Chazelle,Samuel L. Jackson
22002,6,Boris Stepantsev,Lew Ayres
2094766,5.7,Felix FuchssteinerKatharina Schöde,Michael Fassbender
1753383,7.2,Naoko Yamada,Josh Gad
85937,4.3,Ron ClementsJohn MuskerDon Hall(co-directed by),Jackie Vernon
4635282,7.8,Josh GordonWill Speck,Brit Marling
3401882,5.6,Peter Chelsom,Ice Cube
368264,7.6,Gareth Edwards,Hank Rogerson
3606888,7.4,M. Night Shyamalan,Luke Treadaway
4116284,7.3,Anna Foerster,Will Arnett
122264,7.6,John Madden,Matt Stone
5358714,6.4,Morten Tyldum,Semyon Treskunov
6217368,6.5,Theodore Melfi,Dana Carvey
3067038,7.6,Denzel Washington,Hayley Atwell
5084196,7.8,John Lee Hancock,Hiroshi Kamiya
822818,7.3,John Hamburg,Joe Rogan
6090102,7.1,Garth JenningsChristophe Lourdelet,Jim Gaffigan
5084198,8.1,Raoul Peck,Hiroshi Kamiya
4425200,7.5,Tod Browning,Keanu Reeves
5052448,7.7,Justin Kurzel,Daniel Kaluuya
3315342,8.1,Lasse Hallström,Hugh Jackman
3731562,6.6,Wayne Berwick,Tom Hiddleston
2763304,7.2,Zal BatmanglijBrit Marling,Ewan McGregor
5462602,7.5,Richie Keen,Kumail Nanjiani
2990126,5.8,Hank Rogerson,Gemma Arterton
79285,5.2,Roger Spottiswoode,Farrah Fawcett
2771200,7.1,Chris McKay,Emma Watson
3874544,6.3,Trey Parker(uncredited)Matt Stone(uncredited),Alec Baldwin
1753786,4.3,Oksana Karas,Scott Eastwood
5726616,7.9,Marcus Raboy,Armie Hammer
2396589,7.4,Louis D'Esposito,Jason Mitchell
1219827,6.3,Tatsuya OishiAkiyuki Shinbo(chief director),Scarlett Johansson
6184894,7.3,Michael Blieden,Jay Karas
4465564,4.6,Jeannie Gaffigan,Dakota Johnson
6438918,7.9,Tatsuya OishiAkiyuki Shinbo,Neal Brennan
5662106,8.4,Chad Stahelski,Beyoncé
4671002,5.9,Jordan Peele,Peyton Kennedy
4255304,5.9,James Mangold,Aaron Poole
109965,6,Jordan Vogt-Roberts,David Hayter
248752,7.5,Danny Boyle,Denis Leary
5173032,6.2,Michael Showalter,Rami Malek
3717490,5.9,Jim O'Hanlon(attached),Dacre Montgomery
2316204,6.4,Stanley DonenJohn Barry(uncredited),Michael Fassbender
4158096,6.4,Bill Condon,Sharlto Copley
410650,4.2,Tom McGrath,Robin Dunne
803093,6.6,Charles Burmeister,Justin Gross
1619856,8.3,Luca Guadagnino,Justin Theroux
6648926,8.1,Dee Rees,Dave Chappelle
493405,6,Rupert Sanders,Michael Peña
1412528,5.8,Jay Karas,Anna Kendrick
6649108,8,James Foley,Dave Chappelle
188503,7,Neal Brennan,In-hwan Park
219251,8.2,BeyoncéKahlil JosephDikayl Rimmasch,Leonid Bronevoy
4481414,7.6,Anne Hamilton,Chris Evans
185906,9.4,Jeremy GillespieSteven Kostanski,Scott Grimes
216434,8.6,Steve Wang,Georgiy Burkov
1469304,5.5,Ted Demme,Dwayne Johnson
2334871,4.5,Sarah Adina Smith,Amy Schumer
2345759,5.4,Dean Israelite,Tom Cruise
200809,5.6,Ridley Scott,Lindsay Lohan
4630562,6.6,Ben Wheatley,Vin Diesel
5893332,5.2,Brad Turner,Adam Sandler
3762912,7.2,Will MeugniotDick SebastBob Richardson(supervising),William Ackman
3155328,6.2,David Lynch,Jake Johnson
2091256,6.2,Stan Lathan,Kevin Hart
4695012,6.2,Dax Shepard,Joel Edgerton
3606752,6.7,Jeffrey Blitz,Owen Wilson
425253,5.8,Stan Lathan,Alec Baldwin
5491994,9.5,Jee-woon Kim,
5655222,6.5,Aleksandr Tatarskiy,Sam Elliott
6333064,6.5,Marc Webb,A.J. Daulerio
81846,9.3,Scott GrimesDamian LewisRon Livingston,Carl Sagan
6264596,6.1,Eduard Nazarov,Maria Bamford
330829,8.4,Seth Gordon,Marty Callner
5129510,6.8,Jonathan Levine,Jean-Pierre Léaud
877057,9,Alex Kurtzman,Mamoru Miyano
374887,8.1,Mark Rosman,Sanjay Dutt
5592248,6.3,F. Gary Gray,Nicole Kidman
3890160,7.6,Steven Brill,Ansel Elgort
3967856,7.3,Ted Braun,Tilda Swinton
3273632,4.7,Joe Swanberg,Magda Graziowska
4799050,5.2,David Soren,Scarlett Johansson
6263642,6.1,Trey Edward Shults,Arnold Schwarzenegger
4471456,6.4,Brian Fee,Marie Denarnaud
3397160,6.8,Nick Guthe,Tómas Lemarquis
105321,6.1,David Attenborough,Mark-Paul Gosselaar
95875,6.3,,Arliss Howard
223954,6.1,Brett Haley,Vince Vaughn
95730,6.2,Brian Knappenberger,Keanu Reeves
422618,8.3,Ann DruyanCarl SaganSteven Soter,Robert Smigel
6714534,7.3,Jessica Yu,Roger Stone
117880,7.7,Marty Callner,Arnold Schwarzenegger
3469046,6.3,Albert Serra,Steve Carell
219233,8.4,Mamoru MiyanoBrad SwaileVincent Tong,Sergey Ivanov
3066856,8,Rajkumar Hirani,Stanislav Fedosov
209074,8.1,Sofia Coppola,Faina Ranevskaya
1315584,8.3,Edgar Wright,Oleg Tabakov
1318414,8.4,Bong Joon Ho,Mariya Vinogradova
150742,9.3,Juliusz Machulski,Marlon Brando
219263,8.2,Lucia Aniello,Zinoviy Gerdt
5494396,8.3,Vlad Yudin,Bassem Youssef
213309,8,Léa Fazer,Rina Zelyonaya
1259772,7.9,Maria Schrader,Mariya Vinogradova
366177,7.6,Don Barnhart,James Arnold Taylor
350934,7.6,Martha Coolidge,Kevin Michael Richardson
368574,7.6,Gregory Mosher,Clayton Watson
201520,8,Thom Eberhardt,Tamara Dmitrieva
3450958,7.4,Robert SmigelConan O'Brien(archive footage)Christina Aguilera(archive footage),Andy Serkis
4995790,7.2,Dylan BankDaniel DiMauroMorgan Pehme,Claes Bang
5536736,6.9,John BrunoJames CameronKeith Melton,Adam Sandler
4758646,6,Kyle BaldaPierre CoffinEric Guillon(co-directed by),Brad Pitt
6039532,6.9,Aleksandr Tatarskiy,Rio Hiiragi
6822400,6.9,Stanislav FedosovAleksey PtitsynLeonid Bronevoy,Marcus Raboy
6878486,7.3,Boris Stepantsev,Liz Plonka
2239822,6.5,Vladimir Popov,Dane DeHaan
4464394,4.2,Vladimir Popov,Mathieu Ratthe
2626338,7.5,Francis Ford Coppola,Johan Grimonprez
1352408,8.3,Zinoviy GerdtEvgeniy PapernyyGeorgiy Kishko,A. Belozorovich
216126,8,Sara Taksler,Vitaliy Bianki
459945,8.5,Boris Stepantsev,Vasiliy Livanov
91093,7.1,Roman Davydov,Pierre Richard
4447518,4.4,Shin'ichirô Watanabe,Brian Gleeson
115195,6.9,Andrew R. Jones,Ted Danson
1536537,6.9,Shin'ichirô Watanabe,Noomi Rapace
2406566,6.7,Roman Kachanov,Charlize Theron
809951,7.3,Matt Reeves,Zdenek Sverák
2417712,5.8,Ruben Östlund,Seann William Scott
3973198,9.1,Noah Baumbach,Jon Hamm
5013056,7.8,David Michôd,Fionn Whitehead
71203,7.4,Kyoko Miyake,Tatsuya Nakadai
6840134,7.5,Marcus Raboy,Oliver Stone
4289434,7.9,Liz Plonka,Kerry Donelli
862766,8.5,Luc Besson,Aleksandr Demyanenko
6987652,7.7,Mathieu Ratthe,Nick Kroll
4846232,7.4,Johan Grimonprez,Robert Pattinson
59049,7,Robert Sahakyants,Fernandel
4481514,5.6,Eduard Nazarov,Will Ferrell
5439796,7,Igor Maslennikov,Channing Tatum
1648190,5.6,Francis Veber,Idris Elba
5140878,6.5,Simon Dixon,Anthony LaPaglia
146970,7.9,Ted DansonMary SteenburgenJames Fox,Vasiliy Livanov
1396484,7.3,Tommy Wirkola,Bill Skarsgård
251333,7.9,David Leitch,Muslim Magomayev
487132,8.3,Jan Sverák,Garri Bardin
882997,7.9,Jay Baruchel,Olga Gromova
1070753,7.9,Carl Tibbetts,Nikolai Nosov
189195,8.2,Christopher Nolan,Evgeniy Leonov
4877122,3.3,Eiichi Yamamoto,T.J. Miller
1241317,4.4,Oliver StoneVladimir PutinSergei Chudinov,Nat Wolff
5362988,7.7,Ben O'BrienAlan Resnick,Elizabeth Olsen
7044010,6.7,Leonid Gaidai,Rory Scovel
4633690,7.3,Michael John WarrenAlex Timbers(directed for the stage by),Nikolaj Coster-Waldau
1959563,6.9,Benny SafdieJosh Safdie,Ryan Reynolds
5950978,8.7,Luigi Comencini,James Atkinson
69369,7.1,Andrew Jay Cohen,Michel Piccoli
5135434,7.2,Steven Soderbergh,Olaf S. Müller
6354108,6.7,Nikolaj Arcel,Julian Radlmaier
273646,8.9,David F. Sandberg,
7158814,5.3,Roman Kachanov,Yvette Nicole Brown
4649466,6.7,Andy Muschietti,Taron Egerton
6254796,6.8,Vasiliy Livanov,Eric Abrams
1856101,8,Robert Sahakyants,Harrison Ford
3486626,5.5,Mikhail Kamenetskiy,Will Arnett
1835980,6.3,Vladimir Popov,Alba Rohrwacher
3469518,5.6,Leonid Nosyrev,Hannelore Elsner
5109784,6.6,Tony Leondis,Jennifer Lawrence
6333060,7.9,Adam Wingard,Bryan Fogel
4126568,4.2,Taylor Sheridan,Joel Hogan
2492564,5.9,Scott Moran,Leo Gallo
1332537,7.2,Ric Roman Waugh,Milos Macourek
3532216,7.2,Patrick Hughes,Tom Cruise
5030402,5.9,Erica Hayes,Melanie Lynskey
1981128,5.3,Claude Faraldo,Gerard Butler
7164714,6.7,Christian KrönesOlaf S. MüllerRoland Schrotthofer,Maz Jobrani
5544384,7.4,Julian Radlmaier,Yoshitsugu Matsuoka
5027774,8.1,,Frances McDormand
4925292,7.4,Todd Grimes,Saoirse Ronan
3402236,6.5,Matthew Vaughn,Kenneth Branagh
2380307,8.4,Eric Abrams,Anthony Gonzalez
6335734,7.6,Denis Villeneuve,Gen Hoshino
5580036,7.5,Cal Brunker,Margot Robbie
6317962,5.6,Doris Dörrie,Suzu Hirose
1691448,7.2,Doris Dörrie,Alexia Anastasio
7291268,7,Darren Aronofsky,Sandra Amador
251654,8.8,Bryan Fogel,Dave Chappelle
3185602,6.4,Gerald Rascionato,Jake Choi
4468740,7.8,Doug Aitken,Ben Whishaw
7387408,6.9,Fyodor Khitruk,Dave Bautista
57936,6.3,Doug Liman,Jean-Paul Belmondo
4686844,7.3,Rob Meyer,Steve Buscemi
3262342,7.8,Dean Devlin,Douglas Booth
6769208,9.3,Maz Jobrani,David Attenborough
7057376,6.4,Tomohiko Itô,Jay Karas
2283362,6.9,Martin McDonagh,Dwayne Johnson
4129180,6.2,Greta Gerwig,Dane Cook
4348012,6.4,Kenneth Branagh,Steven Yeun
4960934,6,Lee UnkrichAdrian Molina(co-directed by),Kostja Ullmann
5825380,6.2,Masaaki Yuasa,Justin Timberlake
3654796,6.5,Craig Gillespie,Karan Soni
4778988,0,Akiyuki ShinboNobuyuki Takeuchi,Woody Harrelson
6000478,6.5,Alexia Anastasio,Denzel Washington
4555426,7.4,Chris Moukarbel,Gary Oldman
2527336,6.9,Stan Lathan,Daisy Ridley
6359956,5.6,Ray Yeung,Mila Kunis
5580390,7.3,Paul King,Sally Hawkins
4209788,7.4,Luke Scott,Jessica Chastain
2543472,8,Édouard Molinaro,Jacob Tremblay
5657846,6,Armando Iannucci,Will Ferrell
118460,6.1,Dorota KobielaHugh Welchman,Rebecca De Mornay
7214762,7.7,David AttenboroughPeter DrostRoger Munns,Jim Carrey
3521126,7.3,Jay Karas,James Franco
6294822,7.2,Jake Kasdan,Meryl Streep
832879,8.2,Dane Cook,
1485796,7.6,Joe Lynch,Hugh Jackman
3411444,6.8,Felix FuchssteinerKatharina Schöde,John Cena
7539884,6.9,Woody Allen,Brian Klein
6892388,6.2,Patrick Brice,Marcus Raboy
5776858,7.5,Rob Reiner,Vicky Krieps
7544820,7.7,Dan Gilroy,Dana Carvey
7193448,6.6,Joe Wright,
114395,7,Rian Johnson,Glenn Close
31405,6.7,Jon LucasScott Moore,Melvin Millar
30604,7.7,Guillermo del Toro,Mel Blanc
30608,6.7,Aaron Sorkin,Howard Baldwin
368575,8.1,Stephen Chbosky,Julia Fletcher
2798920,6.8,Sean Anders,Natalie Portman
6881890,4.6,Rebecca De MornaySteven WeberWil Horneff,Maya Rudolph
393596,5.7,Chris Smith,Raviv Ullman
7738550,6.2,James Franco,Marcus Raboy
1467306,6.7,Steven Spielberg,Valeria Solarino
5519340,6.3,,Will Smith
1590193,6.3,Michael Gracey,Liam Neeson
7807952,8.2,Carlos Saldanha,Dave Chappelle
6149818,7,Brian Klein,Christopher Rainey
7808620,7.9,Marcus Raboy,Stan Lathan
5726086,5.7,Paul Thomas Anderson,Lin Shaye
92046,7.9,Josh Greenbaum,Steve Whitmire
95835,6.2,Jay Chapman,Chris Mulkey
2704998,6.9,,Jason Bateman
4500922,6.3,Jeff Bleckner,Dylan O'Brien
5104604,7.9,Cal DaltonBen Hardaway,Bryan Cranston
5461956,5.1,Robert Clampett,Ed Helms
7379330,7.6,Ben HardawayCal Dalton(uncredited),Jay Karas
5783956,6.4,Mahiro Maeda,Adam Devine
1016024,3.9,Alex Garland,Zack Ward
78090,6.5,Scott EllisAlex Rudzinski(live television direction by),
2548396,5.5,Mark A.Z. Dippé,Gugu Mbatha-Raw
5189670,8.6,Marcus Raboy,Steven Avery
453047,7.5,Donatella Maiorca,Manuel Alexandre
1365519,6.3,David Ayer,Alicia Vikander
5607028,5.2,Jaume Collet-Serra,Ryôsuke Yamada
6053438,7.1,Stan Lathan,Ethan Hawke
7924798,5.8,Jonathan Olshefski,Fred Armisen
1137450,6.3,Stan Lathan,Bruce Willis
1620680,4.2,Adam Robitel,Storm Reid
5164432,7.6,Jim HensonDavid G. Hillier,Nick Robinson
6644200,7.5,David Burton Morris,Emily Blunt
4244998,6.7,John Francis DaleyJonathan Goldstein,Kodi Smit-McPhee
4547194,6.2,Wes Ball,Madison Wolfe
1665071,9,Wes Anderson,Benedict Cumberbatch
3317234,5.4,Dito Montiel,Adam Devine
2531344,6.2,Jay Karas,Leslie Mann
2557478,5.6,Ari Sandel,John Boyega
2231461,6.1,Greg Aronowitz,Dwayne Johnson
4881806,6.2,Johan van der Keuken,Chris Pratt
3606756,7.6,,Craig T. Nelson
5463162,7.7,Julius Onah,Ryan Reynolds
3778644,6.9,Steven AveryDolores AveryLaura Nirider,Alden Ehrenreich
7681902,8.4,Marcos Carnevale,Fred Rogers
5688932,6.9,Roar Uthaug,LaKeith Stanfield
5095030,7,Fumihiko Sori,Paul Rudd
6768578,7.2,Paul Schrader,Marcello Fonte
6911608,6.6,Lance Bangs,Lily James
2854926,6.5,Eli Roth,Jeremy Renner
1318517,6.4,Ava DuVernay,José Luis Ferrer
5686062,5.3,Greg Berlanti,Vera Farmiga
5359048,4.7,John Krasinski,Laura Fairrie
4912910,7.7,Albert Hughes,Tom Cruise
7690670,5.2,Anders Walter,Trevor Jackson
1665744,1.4,Paul McGuigan,Derick Fage
7349662,7.5,Kyle Newacheck,John David Washington
4073790,5.7,Kay Cannon,Amandla Stenberg
1680019,7.5,Steven S. DeKnight,Yavor Baharov
7620650,6.8,Brad Peyton,Ed Larson
3977428,6.4,J.A. Bayona,Julia Palha
7293380,6.9,Brad Bird,Daniel de Oliveira
179011,6.7,David Leitch,
3333182,6.9,Ron Howard,
5805470,6.1,Morgan Neville,Shun Oguri
1636780,7.7,Boots Riley,Tomokazu Sugita
2323836,7.4,Peyton Reed,Saori Hayami
3110014,6.6,Matteo Garrone,Kento Nakajima
3837248,7.3,Ol Parker,Cristina Valenzuela
5342766,6.6,Jeff Tomsic,
5476944,7.7,Terry Gilliam,Bryn Apprill
5914996,7.5,Shana Feste,Alexandra Bedford
6397426,6.2,Laura Fairrie,Marin Ireland
8391976,7.4,Christopher McQuarrie,Brian Beacock
101726,5.4,Director X.,Andrew Dice Clay
2382320,7.5,Brett Kelly,Daniel Craig
9421570,6.3,Spike Lee,Jake Gyllenhaal
8110232,6.4,Jennifer Yuh Nelson,Alessandro Nivola
7097896,6.3,Viktor Chouchkov,Tom Hardy
1160419,8.2,Stuart MillerJeffrey Ross,Timothée Chalamet
6264654,7.2,João Nicolau,Ryan Reynolds
3480822,6.8,Carolina Jabor,Scarlett Johansson
4244994,7.7,Chris Wedge,Matt Damon
9376612,7.9,,Simu Liu
6920084,0,Agnès Varda,Kaya Scodelario
10665338,5.7,,Jamie Lee Curtis
8150814,4.8,Yûichi Fukuda,Sydney Park
3811906,6.3,Shinji Takamatsu,Annabelle Wallis
10698174,4.1,Tatsuyuki Nagai,Lily-Rose Depp
8721424,0,Keisuke Yoshida,Andrew Garfield
9731534,6.5,Takahiko Kyôgoku,Rebecca Hall
1270797,6.7,Frank DeCaroJon Stewart,Tom Hardy
11125620,5.4,,Oscar Isaac
10944760,6.8,Noriyuki AbeStephen Hoff(english version),Vincent Lindon
10954652,5.8,Atsuko Ishizuka,Gael García Bernal
13056008,5.3,Bruce Beresford,Phil Robertson
6742252,7.5,Takuya Igarashi,Jakob Cedergren
6334354,7.3,Jay Dubin,Margot Robbie
9032400,6.9,Cary Joji Fukunaga,Gemma Chan
3228774,7.4,Antoine Fuqua,Emma Stone
6654210,5.5,Alan Taylor,Mark Wahlberg
14867006,5.5,Andy Serkis,Anna Hopkins
9243804,6.6,Denis Villeneuve,Dev Patel
12335692,5.2,Shawn Levy,Daniel Stisen
8847712,7.5,Cate Shortland,Benicio Del Toro
10872600,0,Ridley Scott,Zendaya
11196036,6.2,Destin Daniel Cretton,Oscar Isaac
9812474,6.3,Johannes Roberts,Noomi Rapace
13069986,4.8,David Gordon Green,Josephine Langford
10696784,6.6,Patrick Brice,Jonathan Majors
11271038,0,James Wan,Bradley Cooper
9620292,7.5,Nathalie Biancheri,Carey Mulligan
9054192,6.2,Lin-Manuel Miranda,Kristen Bell
9347730,5.9,David Bruckner,Yahya Abdul-Mateen II
5164438,6.3,Ruben Fleischer,Melissa McCarthy
7737528,6.2,Greg TiernanConrad VernonLaura Brousseau,Mary Elizabeth Winstead
8946378,7.9,Julia Ducournau,Daniel Craig
1924245,5.7,M. Night Shyamalan,Clint Eastwood
11804152,5.8,Santiago Menghini,Megan Fox
11235772,5.9,Gustav Möller,Sydney Sweeney
9357050,6.1,James Gunn,Ben Platt
12383460,5.2,Chloé Zhao,Kate Siegel
6751668,8.6,Craig Gillespie,Kang-ho Song
9639470,7.5,Antoine Fuqua,Thomasin McKenzie
